,polarity,user,text
7200,0,gerrymoth,"1st call to 3uk about mobbler/last.fm problem, is being investigated and they will get back to me in 48hrs "
7201,0,jasonboucher,@OttawaLawyers It was...a lamb 
7202,0,crosas87,I'm trying to find a suitable replacement for diet soda....but this large unsweetened iced tea is gross 
7203,0,mdmcaus,"I am equipped with new music, including the Best Of Meatloaf w/ 12m &quot;I Would Do...&quot; - Couldn't find 17m version  - wooha"
7204,0,mpointer,"Still have the effing pink eye, and I actually think it's WORSE today. Math class at 11, but skipping my observation.  This makes me sad."
7205,0,nicolegreen,@hyperbets now day 2  i hope yours goes away asap!
7206,0,Author82,sad but true   ? http://blip.fm/~3xj00
7207,0,bondless,"Getting ready to go out with Jolie... and being a girl, since I have nothing pretty to wear. I mean, I do, but I'm just being fickle. "
7208,0,Skattydread,wishing the week was over.... 
7209,0,dfotrain,"misses having a roommate that would go get ice cream or go to the store in the middle of the night. kuhn, that means you. "
7210,0,chriscanal,"@karlseguin Ack, doesn't seem to work anymore  was an awesome tool!"
7211,0,Spitphyre,"@krist0ph3r fring has gchat, msn, twitter, facebook, skype, etc. Last i checkd, Nimbuzz dint have the works.. "
7212,0,Jan3005,@KristinMorelli Congrats! I love what Bob Doyle has to say..but busy tonight  
7213,0,Mimix321,grabbing some food before class maybe... 11:05-12:20 &amp; 12:30-3:10  then nap or swimming and some speech thing for class at 6ish ewww! bye
7214,0,agitproper,@tomashastings More OS fun...  Muddling thru so I can get my pics up today tho!
7215,0,mellLove,At home sick  Chicken noodle soup&lt;3
7216,0,CruelParody,i briefly had a follower but she left me - now i feel so alone 
7217,0,mi_amori,vacation over  drove straight through from hot springs....17 &amp; 1/2 hours!
7218,0,Calabrisella,"@LiberaReggio The pictures and video in the media break my heart.  It's just devastating to think so many hurt, dead, and homeless! "
7219,0,damog,"I need to get more Tang at a bodega, my orange/strawberry mix is gone today "
7220,0,evil_cackle,where has all the duchy originals peppermint tea gone?? down to last 2 bags with no replacements in sight 
7221,0,SSP_PREZ,I get my new camera on Thursday! Im so excited I could piss myself. Oops I already did! 
7222,0,pc_williams,@eyesbehindshade yo homie!!! whats nyc saying??? Gonna miss you this weekend 
7223,0,StarbucksKafi,twitter on the crackberry still a no-go 
7224,0,paigeebaby,today i wish to get out of australia. tomorrow i will have the same wish 
7225,0,HeatherShea,@Carm823 I did!! It looks good! Im gonna twitpic it when its not so red.... Im definitely sore today.... 
7226,0,Gossip_92,"@mileycyrus .. You on the tyra show, i will have to watch that online, they dont show it in the UK i dont think. "
7227,0,LatentBeauty,Trying to decipher my german friend's message. The sad part is I can only speak english. 
7228,0,Flgirlshelia74,"@Twxtd4Jordan well, i wish he's let us in on it...so we know when our man is on....i'm missing him lately "
7229,0,theolismith,@Seanazzopardi I don't have the template on this computer innit  sorry.
7230,0,tombushby,"Unreliable internet, potholes and a phone that doesn't dial properly.  - Text formatting is being stripped from some pages, any ideas?"
7231,0,Bella1876432,@tarniecullen lol yea 
7232,0,bethaleh,@miemoface eeeeew get coffee beforehand 
7233,0,maydayyuhan,I hate the weather in Taipei. It always makes me SICK. 
7234,0,VB_Misc0nstru3d,@famousmontana wowzer. so u not gonna come see me?  i could bowl!
7235,0,shagomez,Oh... I'm just boring... 
7236,0,jackichen007,"starting the day off in a nice, quiet engineering library. my &quot;.&quot; key is stuck.  gotta clean out the laptop sometime"
7237,0,JanuaryJuly,Maybe I'm chasing the flush   .....
7238,0,Teh_Molly,@sabriel_bouvier i know 
7239,0,wrightzj,university coursework 
7240,0,mtgordon,"@natfriedman Yes, and he's even hiring, but now that I own a house, I'm not in a great position to relocate to Emeryville. "
7241,0,LawrenHeather,is mouring the loss of The Game... I really liked that show 
7242,0,HaleyCatherine,@Sarvas138 that's a terrible idea...it would make me sad 
7243,0,aussie_ali,@michaelgrainger lol. poor thing. I'm ok. On the phone at the mo. My best friends mum is in hospital  Just found out. She's stable now
7244,0,poke556,@SASSYSALSA nice.  tell deana i'm sorry i didn't call her.  
7245,0,lepickles,Going back home 
7246,0,noskcinj,I think my hair is thinning 
7247,0,frosty,@Bash Those are horrific. Totally destroys your faith in people. 
7248,0,kaylaMHarvey,@mileycyrus Miley my tummy hurts too and my head hurts it sounds like someone is pounding on my head!  
7249,0,Piratealice,@spamantha00 I KNOW!  So sad..  
7250,0,shotbykim,@bcslaski i dont think ive logged in in like a month or more! work too much. my town is probably all run down 
7251,0,whatgoeson, the stitches on my radiohead shirt are coming undone. wahhhh
7252,0,jneen277,i'm freezing 
7253,0,bakerbelle,@cleolinda I suppose there aren't any around Alabama though. 
7254,0,hiwendee,"Standing between me &amp; spring break: 6 days, filing taxes (I owe  ), end of term and figuring out grades, dentist today..."
7255,0,kaileyisawesome,"it's snowing  i'm off too school now.I start my intensive gym class today, so i'm at school until 9!"
7256,0,NoL,"is annoyed when other people are &quot;too busy&quot; to do their work, so they ask me to do it. not fair!  "
7257,0,MissHurricat,"@justincresswell  I can't go to the networking event tonight, I'm interviewing a girl at 6 "
7258,0,cat_punter,Just got home from LDN miss it tones already  but will return soon lpl
7259,0,Lyn_Pips,@ruthy23 Did get some time until daughter &amp; baby moved in as mum goes to bed around 8.00pm. Now hardly ever unless very late at night 
7260,0,djelbow,"Tuesday? ughhh, the weekend is nowhere in sight!! "
7261,0,krzysexikewl,"dragging @ work  hearing tons of sirens going off also check out @courtneylover79  's KRZY rants, omg, wtf !!"
7262,0,aussie_ali,"@lisaturner I'm ok, thanks so much for asking  Sorry I can't respond to DMs atm - darn TweetDeck is playing up "
7263,0,backinstereo,is pretty sure someone is eating in the bathroom stall. that's really high school of them and kind of sad 
7264,0,Zmiyah,Thinking....why did i get sucked into another one 
7265,0,bexfizz,"stomach cramps are getting worse, struggling to walk now. "
7266,0,BetsyLM,April showers isn't supposed to mean snow.  *sigh
7267,0,LaurenCreppage,sick ...and giant accounting test at 6 
7268,0,tinacase,@michaelgio agreed. 
7269,0,LkyIrishGrl78,needs some laughing material... today is going to be long and BORING 
7270,0,Edwards583,Working again  
7271,0,wildlifeartist,@nancypr19- how was your birthday? presents? my cell is shut off so cannot call or send text 
7272,0,samfreak,@stephenfry All I get is &quot;damn you're white&quot;. Even in winter 
7273,0,dsanka,"strange start to the #f1 season. Brawn 1,2 in australia, abandoned race in malaysia and 0 points for ferrari so far "
7274,0,Miiiikey234,At work 
7275,0,ladymeg,"@starbreaker85 I wish I could do that...unfortunately, it's at work where I need mine.  "
7276,0,SMaloney599,studying for a test i don't want to take 
7277,0,MissBarker87,"working til 6pm, after that class til 9.45pm, hopefully wing night after that ... Miss my ISAG guys already "
7278,0,luci_b,has a throat infection and is feeling sorry for herself... 
7279,0,gaykitten,I often feel like I'm going to have a panic attack when I have to register for classes. 
7280,0,leifmichelsen,Working on WWF banners now. Was very upset when I figured out that WWF was some panda stuff and not World Wrestling Federation  
7281,0,D_3,"hears it's April, but still sees February when he looks outside. Also, woke up with PVCs. Lovely.    http://twitpic.com/2yft8"
7282,0,megholton02,Off to work. It is the start of a beautiful day and I will be stuck inside. 
7283,0,Lcastro1,Either doing homework or in class til 7 
7284,0,charmer128,"@Oscar_BP  feel better, I'll make sure ur game is there for when u get home!"
7285,0,SiobhanOliver,@TonyWade aww thanks! I don't play harp  I play violin very badly! think I'll stick to singing!when I need a fanclub I'll be onto you ;-)
7286,0,xrachelllx,This face mask is rlly sticky 
7287,0,sethdesantis,"is so nervous about the idea of ISP's capping monthly bandwith. Not like butterflies nervous, but puking all over the desk nervous "
7288,0,steffichong,It finally sunk in. 
7289,0,jcmoreno14,"had a dream where he was trying to tell his friends that he had just found out he had a child w/ someone, but they didn't care. "
7290,0,Jodi1982,Anybody else sad about Dr. Kutner?   
7291,0,HansLardee,Aaaarh!!!! I was doing fine from 1 till 50. Questions 51 to 65 were the a to n kind. luckily that was part A. Part B was much harder. 
7292,0,musicallymary,don't know about that Business Law test I just took...not looking forward to the Quantitative Analysis test at 10 
7293,0,eight7teen,@LeMinxxx you look angry in your picture now...  LOL
7294,0,sarawang,tuesday! this week is going so slow 
7295,0,eidann,@Kitta I hate the red ring of death.. Had it twice  grrrrrrr
7296,0,MishGoddess,@kennyburns say something profound  I'm having a bad day. My college is trying to f me over. 
7297,0,MszEkay,im finally awake but idnt feel soo good 
7298,0,nan_fischer,"@rdavidian I love piano! My mom played, and it's my favorite music. I'd take it up again, but my fingers are too arthritic. "
7299,0,eyaustin,I'm cold  and nothing seems to be working today like its supposed too...let's see if I can fix something...
7300,0,maryanntherese,My printer / scanner / copier in on the fritz 
7301,0,Tynesha,"@Danubus Yay, sleep is good. I slept awful though "
7302,0,rachelaray,my neck hurts  
7303,0,GigglyLipstick,Watching EastEnders Revealed while eating chicken noodle soup. Going to get upset all over again re: Danielle &amp; Ronnie. 
7304,0,MelissaAndrade,Not ready for this physics test. 
7305,0,ThaConnoisseur,"@sunmanpatu Thanks for the invite, but no bowling for me today. "
7306,0,amywrhill,is having a wonderful morning....NOT! Oversleeping is not good! 
7307,0,monkeytoesy2k,Breakfast went away quickly. Hungry already 
7308,0,animemonzta,"i love you so, marchio "
7309,0,REMEMBERMENINAB,@JustReallyGood thanx 
7310,0,carissa242,Is oh so sad because I left my Andiamo leftovers on my counter at home  so much for yummy leftovers
7311,0,LizMathews,@thebrokenplate i work 5 days a week 
7312,0,yourscenesucks,@adolescents  i would do anything for it to be ridiculously hot right now
7313,0,Aspenwillows,@Aje_in_Regina Hope you feel better son! It sucks being sick 
7314,0,ordidge2,So broke hate not having money 
7315,0,third_engine,msn just deleted all my contacts. awesome. add me again 
7316,0,MayyTersigni,smile on my face anymore he just makes me extreamly depressed its fair to say I'm put off 
7317,0,Binit,"I hate it when i think of something to do and just as i'm about to do it, i forget wht i was gonna do.... "
7318,0,TootieJ,@LTLline  I hated it! and i Stan hard for EM. 
7319,0,Babykates91,http://twitpic.com/2yfzz - I wish it was still Sat 
7320,0,theburpingbeast,Got invited to play the national anthem on the cello at the tony salidino tournament! Had to say no because i dont have the music 
7321,0,emilyylouise,"really want to go v fest  the saturdays, lily allen, lady gaga AND katy perry! not fair "
7322,0,RLFosse,"Rescuing T's twin, not by birth, but definitely by love! Just an excuse to see the sheep again, but sadly no top down on the convertible! "
7323,0,urbangulaman,i am just too consumed in doing nothing that I feel I'm doing everything..  I'm too lost in those twisted paths that I made myself..
7324,0,ARE_OH_ES_ES,I'm a problem that'll never ever be solved! 
7325,0,Black_Ivory,Lovely weather outside. Stuck inside. 
7326,0,kricketkris,"New commute record: 1hr20min, normally &lt;30min.  They're adding an emergency second lane to 40 through the canyon tonight."
7327,0,MsCrissy,Ughh.. maybe that coffee wasn't a good idea 
7328,0,Yosara,Ugh back to work 
7329,0,sugarheaven,just woke up. so tired. class at 8am. ugh. hate tuesday and thursday 
7330,0,BartJansens,"Looking for a small SAN, trying to decide between vendors &amp; technologies. So many choices, so much money "
7331,0,Requiem2adream,Trying desperately to find a particular 'fandom secret' about Gert Yorkes but failing miserably 
7332,0,Stuartcochran,can't type 
7333,0,rachel1975,"@ladydisdain I know. I lived in it in Mexico, applied it constantly, and still burned. "
7334,0,ThePBRQueen,Woke up this morning and my throat is soooo sore.  I still have to go out in the cold air and run James'  Grandma to the doctor  ouchy
7335,0,fionagoldstein,Going to Orlando-city of dreams this weekend..but it's going to be 90 degrees with thunderstorms 
7336,0,abbykruel,I'm on my last walk with Devo &amp; Leroy  I'm gonna miss them!!!!!
7337,0,theycallmeguy,OMG.  The process of buying a house is mind numbing. 
7338,0,sarahgor16,"@maureenjohnson April 1, I registered my blog for BEDA.  However, it has not registered on your list  How can I fix it?"
7339,0,eringunn,reluctantly on my way to school. hurray  atleast i can ask shyla how my dexter is doing &lt;3
7340,0,jordan327,I think spring was pink slipped 
7341,0,nicklase,"Completed 6h on the bike today, in windy conditions. Last 2-3 hours was pure suffering in the wind "
7342,0,judylynn103,Gawd in so out of it.... Presentations for my ENG class.. So freakin scary! I didn't even finish it. I kno I'm a bad person. 
7343,0,alyssameder,at work 
7344,0,goldfish_yoo,Today is the official cuddling day and I'm not with the person I wanna cuddle with 
7345,0,secretlytempted,@arggxdanni I am so sorry! I thought lanni knew! 
7346,0,Funran,"@colettebennett ouch, a wedding in the morning  ?"
7347,0,Tukymint,This week with Gomzi..is so..short!!Isn't enough!!  Well..better than nothing..
7348,0,kuraiou,@_tactics here too 
7349,0,vonhasz,@petewentz why aren't you stopping around Asia for Believers Never Die tour?  You have your believers here too.
7350,0,ShazzzS,@_Dappy_ init .. im guessin tinchy gona be there if u's are. have u recovered yet? ur voice sound pretty nasty on radio one sunday  x
7351,0,denise_mccaig,"In work, ridiculously tired though, no appetite and lucozade isn't helping "
7352,0,RachelStarrxxx,"It official, I have strep throat "
7353,0,alex21186,@NEpatriotsfan aww I want to join you 
7354,0,R0SALiABiTCH,Ever Feel Like God Is A Kid With A Magnifier On An Ant Hill? Im Starting To Think So... 
7355,0,AndrewRavenwood,Reeling from the news that an 11 and a 10 year old are to be charged with attempted murder  Maybe it should be the parents in the dock?
7356,0,Noel_Bobadilla,Time for court 
7357,0,ShalieBurrows,@sxytime The medicine is already down sexy time  and it was not in a delightful way lol
7358,0,xIngrid,I remember like it was yesterday .. I miss you 
7359,0,steffy_weffy,@dinadb where are you? 
7360,0,Riskenator,it just HAD to snow  &gt; dernit
7361,0,kawaiisanosuke,heading to school after 11. sisters sick 
7362,0,NicholeMMunger,"@margaretcho i hate having to go to specific stores to buy booze, especially because they're few and far between with shitty hours. "
7363,0,JemmaAsh,is going to work 
7364,0,Janoita,"@J44SS Meany, you got me all excited for 90210 and its not out today  what cha doing?"
7365,0,TracerBullet,"@leewaters I can't have a dog in my apartment, can't really afford to move (or want to), and my lifestyle isn't conducive to having one. "
7366,0,leamcfly,is chillin n listenin 2 some music and sitttin in the sun...bout 2 start some boring uni wrk! 
7367,0,cole24x,I can't wait for summer to come! I  had snow on my car this morning 
7368,0,BlackmanCapital,U/CHF got stopped out this morning for a loss of 80 pips.  That Swiss is an erratic pair. 
7369,0,OMGSarahsays,I want to go see 'the boat that rock' but I've got no one to go with 
7370,0,MsSpaceBoogie,"I'm giving thanks for another day, but why couldn't I just  sleep in until a little later? "
7371,0,kevinoshea,"@jlknott blech, it oozes out to make its own pyramid.  "
7372,0,love7783,my little baby is sick today... sad face 
7373,0,ciaodarlings,can't believe the crap that's on the radio. i need @thewoodyshow in my life 
7374,0,AnnieFrench,is soo bored and really wants to go to nottingham 
7375,0,AnnieTapias,DANG!! physics at lunch timeeee ?? really?  it sucks .. but im gonna b with Vicky sooo its ohhhkayyyy! i loveee tht ladyy !!
7376,0,ShazzzS,@NDUBZFAN4EVA lol i dont hve sky in my room  dya rekon imperal squad wud be a hit if their video werent so .. dirty lol x
7377,0,R_E_L_awesome,@airwanderor I'm sry I missed out on ihops. My nose kept bleeding profusely. No fun 
7378,0,pegbaron,@ShannonHerod Sending {{hugs}} 
7379,0,veilin,"okay okay, I shall go to sleeo nowwww  Mom, could you please stop nagging me???"
7380,0,kelsnap,"@geeksteve Good job, Stevo!  That game was dismal "
7381,0,klhobbs21,@kristyn106 really? I'm not. 
7382,0,ColleenFreund,"Still happy that I'm a Spartan!!  Now, wishing this terrible sore throat would go away! "
7383,0,AngEngland,@cutestkidever  Sorry sweetie. How did your contest deal turn out?
7384,0,italiababe1,@sara_xox your LEAVING??? again....  this makes me sad
7385,0,Ashley_roset,@rbild89 i know.  it sucks. why does that happen to me all the time. i need a different brain.
7386,0,utowndude,Bummed because she is bummed  but kind of happy Lent is over in FIVE days.
7387,0,kveals2531,Ugh!  Been sick all week!  Somebody save me!!!  
7388,0,blackgrrrl,and now I should find the courage to open the books 
7389,0,rachii067,revising 
7390,0,pebaline,"Counting the minutes in the office today, feeling really icky "
7391,0,_leontien,"@vaidah uh no, I have my own dishes to do "
7392,0,cowpunkgurl,"truck went in the shop in denver, leaking radiator fluid  student prolly not gonna stick it thru; no likee da lifestyle."
7393,0,Sask1aatje,"Home from school, doing nothing. But a lot of homework to do  Who wants to help me?"
7394,0,llongy,@traceob1 Clare Danes? in which movie? I'm confused 
7395,0,LeighLockie,"awww poor wee Callum isn't well  gotta feel sorry for my wee baby, he's away back to bed crying that he's not well"
7396,0,Zomog,@HeikeM I was checking out Spotify but you need an invite or to pay 
7397,0,kiaruh,"@ambeanosce last night pa.  DUDE, GO ON MEEBO. I CAN'T JUST KEEP UPDATING HERE TO CHAT WITH YOU!"
7398,0,sarahtaps,feeling under the weather and wishing I were in bed with the dogs 
7399,0,apreston6,It's gonna be a long agonizing Tuesday. 
7400,0,leagian,@ginoboi  i wasn't able to go to glorietta  is it a nice movie tho? Oscar-win worthy?
7401,0,phantomdata,Ow.  My leg hurts today.  
7402,0,chrissoo,"Never been so uncomfortable in the car. Only 3 hours left  one of those few times where stumps come in handy. Ash, stay away."
7403,0,grahamsavage,Given up on PDF parsing 
7404,0,proudVAGowner,Hopefully I'm not late to field trip... Womp womp 
7405,0,ilsleymuffin,Monkey just woke up.  She must not be feeling well.  She also wet her sheet 
7406,0,alleysky7,"Taking  a quiz, &amp; I'm cold "
7407,0,SigmaPsiPrncess,"its a sad, sad day  Im selling one of the puppies today "
7408,0,vncaicedo,@cventooraa they were amazing!!! im sad i didnt get to give u or number 5(who was killin it!!!) a huge hug 
7409,0,Sbaluta,2 classes til 1:30.. then work til 6. Tomorrow will be a very long day 
7410,0,tigraine,I can't understand why twitter is unable to keep me logged in. I reauth every day 5 times 
7411,0,annakristen,"Busy week! Advising appt, dinner with new roomies, 2 tests, and tons of homework "
7412,0,_obscure_,@sumiann good question. I had a craving for blonde eyebrows. They dont look too terrible. But worse than before. 
7413,0,Lessthanpete,"Has a nasty chest infection, havent eaten or smoked in 48 hours.... Antibiotics had better kick in soon! "
7414,0,3keyscoach,Having some issues w/ computer &amp; iPod. Little bit of Murphy's Law. 
7415,0,littlexxmiss,Driving to jury summons 
7416,0,jordanxalbright,Awaiting my poor philosophy exam grade... 
7417,0,jacko999,Thinks he is going to watch wall-e tonight since he has nothing else to do 
7418,0,jocy154,anyone reply! this is going so wrong 
7419,0,travisgroo,It didn't snow at my house 
7420,0,laura___,has wasted alllllllll of her day 
7421,0,Kanz06,"last night was way to over whelming... i need to get away, and ive just gotten back..  8.5 more weeks and then the fun begins."
7422,0,cysmich,"GreaterLansingWelcome back party for the Spartans! Breslin Center, 10:45 this morning! Team arrives about 11:15 a.m. Wish I could go "
7423,0,j0anjun,school till 5 today  boooo!
7424,0,tuesdaysgone,@ohnoscarlett this is about when i would be breaking out the paperclips.  
7425,0,luvelizabethany,@mreeves1 nooo  no BOT for me. at least i dont think so. i gotta edit allll night and go into WVAQ
7426,0,Sjang8,It's going to rain today and I forgot my umbrella.  Hopefully I can get to work before it does or I'll have to dodge raindrops...
7427,0,karen_alexa,@Jonathan_Hlibka Too late! I insulted a construction worker who gave me attitude for walking in the wrong direction @ Queen/Yonge. 
7428,0,deezydothis,Got a toothache 
7429,0,Tynesha,"I wish I had a car... need to give out resumes, but the weather is horrible... "
7430,0,Duddykins,Still really hurts. 
7431,0,bitchville,Normal Grading system vs Asian Grading system. http://tinyurl.com/ddyd8p LOL ITS SO TRUE I went through that 
7432,0,OhMyDamnKelsey,"Just played doctor for 20 minutes, and I'm really really sick!  hahaha"
7433,0,mscheeve,"i am trying to navigate around modern techonology now and realises that i am indeed, tech-bimbotic  boohoo!"
7434,0,Vincesapplemac,Is waiting 4 a Chubb engineer to call so he can get out of this freezing unalarmed warehouse &amp; back 2 the comfort of his warm office 
7435,0,PokerGaming,What a day!! But winter is coming  Must fix the bath lol
7436,0,melanini,"BIO test was easy, which means I probably failed "
7437,0,AdrianneFlaye,"is exhausted, and has no idea why. "
7438,0,IrisAlexia,I guess it just wasnt meant to happen 
7439,0,kytheria,Set my alarm on 5am instead of 5pm and missed my training class 
7440,0,shanecorning,@SarahLWLee  awww but I like TwitterFox! I really like TweetDeck as well. It runs with Adobe Air #wowroom
7441,0,ericaeff,In History class. Learning about the slaves. I`m bored 
7442,0,PinkAvenue,"@violets123 yeah I know same here,just cant it to do what I need "
7443,0,kirstenreilly,@ShannonHerod Oh noooooo.....That is horrible.  Pets are our babies - our family members. It's never easy. I'm thinking of u - be strong.
7444,0,librarianlyssa,Working from home today. It's not the same without my Poppy at my feet. 
7445,0,happali,so scared!!!! I'm making my frist sales calls 
7446,0,jputman,Bashpodder isn't working because wget is choking trying to download rss from feedburner.com.  It's apparently blocked in China. 
7447,0,ivoflipse5,Sick at home  The worst part is I can't even play Guitar Hero World Tour... My life sucks...
7448,0,neilkirkman,need to pick up the golf from the VW garage. failed its MOT 
7449,0,chaynicole,awake. really tired. didn't sleep well  class at 1 and 4.
7450,0,TheMiser,i have no followers 
7451,0,emmasarmstrong,now has a hurty wrist AND a hurty eye  falling apart at thirty!
7452,0,ashleestecker,"Biolife  , class, choreographing some recital routines, cleaning..not a fun day, but at least my babe comes home tonight&lt;33"
7453,0,LahoreGuy,#Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz
7454,0,matthewloop,@michelfortin I can see it now... I was having similar issues last night 
7455,0,MrsSeco,I want new scrubs  I need to see something different in the mirror. I NEED to RUN!!!!
7456,0,sugree,argh. problem with keyring 
7457,0,taliasmommy,bout to go pay some bills then stop at the hair shop and then the nail salon...YAYYYYY i miss doin this every 2 weeks! 
7458,0,Eclecticdealer,@ItalianAmerNet  Amen to that 
7459,0,LadyHenrietta,wants her dog back 
7460,0,MariaCeee,my throat is a bitch! 
7461,0,LaurenHelms,Just finished a test!  Not a good thing considering it was mostly an essay test.
7462,0,Joydrop11,Is about to eat some cereal..and get ready for work. I wish that I could have sometime to play the sims..but..there is never enough time 
7463,0,garrywb,yay unemployment!  I hate my life.
7464,0,ThommyQc22,Good morning cloudy day  I hate cold spring morning !!
7465,0,six_two,my throat hurts @rondance which of your remedies solved yours? The las thing I need right now is to be sick and without a voice 
7466,0,SpoonMSU,Madness is over. Back to work. 
7467,0,Ad_Photographer,Finally got a second battery for my Canon 5D Mark II. Why are Batteries so hard to get   #photog
7468,0,lianster,"@squarenails Yep yep! Certainly more child-friendly than HK. Wide pavements, no tricky maneuvers for strollers. But air not too gd too. "
7469,0,Phil_Flynn,"@Heidi_range Hi Tried meeting you after tour las year,man said youd gone but u hadnt,i missed u  just wondered what you fav song is? x"
7470,0,siubhlach,"Been doing eyedrops four times a day for almost a fortnight now.  I miss every single time and end up with a wet face.  Epic, epic fail. "
7471,0,psquared3524,I'm having such a hard time dealing with everything  I can't help but think about her alot :/ I wonder how shes handling this. Is she  ...
7472,0,ynvfagan,Another day another half dollar... 
7473,0,annabranch,"Sarah just had her two month check up 12.4 lbs, 22.5 inches long! Poor baby is about to get her shots "
7474,0,jillandtom,@jwmayer06 Sorry we missed your bday bash!!!! 
7475,0,_CastrO_,Dam I'm at work wishing the weekend was here.... It's only Tuesday people 
7476,0,kiera95,"hasnt been on twitter for a few days, no internet at mums house for the moment  "
7477,0,Emogirltalk,On my way to school. I have been wearing my retainer lately so my teeth are sore 
7478,0,ReviewKid,just got up from th longest trip back on a train ever from london so tired 
7479,0,hstuart3,Last week I was late to the dr...this week they are running late &amp; I forgot my book! 
7480,0,suprgirl83,Having the hardest time getting outta bed. I have a sore throat of doom and ache all over. 
7481,0,jassiiee,BUT I NEVAA FINISHED IT 
7482,0,bebesque23,Reading 4 Imade's class..gross! 
7483,0,claudettelynn,@ the desk! :-/   wish i was in NY!!!!!! 
7484,0,missflana,is a misunderstood bitch 
7485,0,no_touching,"Oh no, it looks like it's going to rain, and I have neither a jacket nor an umbrella with me.  Rain right through Easter, too "
7486,0,hieneken,Wtf i still not feel good 
7487,0,xomaygen,Snow really reallly sucks and today keeps getting worse 
7488,0,vonniex0x0,just woke up and doesn't want any school any more 
7489,0,sparklenfire,@joshuahuffman - awww I miss singing &quot;alabaster box&quot; on day star 
7490,0,lauraxz,"@mitchelldaviss yeah it said your page didn't exist, now it's got that. hacked? "
7491,0,anders28,@dathibodeau 12 p.m. today--IF they don't push it back again 
7492,0,qtab,left headphone dead. 
7493,0,jtkendall,"hmm, my local copy of a site is having intermittent DB connection issues with a live DB server, yet the beta of the same site isn't. "
7494,0,JeremySkelly,@jessid33 That sounds painful 
7495,0,robschmob,"@JohnPeel haha oh yeah, i thought today was the 8th then!! my bad "
7496,0,stfxuniversity,@Colton_White ohh just the standard TSG set-up 13 inch macbook.... sure would love a pro though...sure would love one 
7497,0,sophievw,ahh Juicy fruit gum lose their flavour sooo quickly 
7498,0,hcirelyt,Phone going off - no tweets untill this afternoon 
7499,0,IntranetMatters,"intranet search results: looks like google , at first glance the relevance seems as bad as in almost every intranet "
7500,0,nyrizzle,@mannyenc i missed my first class too. well... i'm going to. LOL i have too much stuff to do.  i'm really scard about my grades for this
7501,0,CATCubano,is feeling old today.  
7502,0,ideamonk,"@kr0y another bz day @ college, gotta mk a presntn on gibson guitar robot now   as a part of microcontrollers course"
7503,0,FayPendlebury,What A Great Start To The Holidays Im ILL 
7504,0,carbonchemicals,"@fadefromblack duno what else youre gonna say, but i wish i'd been around in the 70s too  possibly 60s, actually."
7505,0,jmarce,"figuring out what's up for today, why's it cold? "
7506,0,HotSauze,Mam i need me some sleep. Stuck in class and wish i was in bed. 
7507,0,Apartment528,i hate picking out desks   i should just build them...it would be 10 times easier!!!
7508,0,VicGatsby,@DestraGarcia come back to the states for Orlando carnival since I cant make it to miami 
7509,0,murphy69,@NINfreak7 i called a few times yesterday   now i cant find my cell it might be out in the car.
7510,0,bearigus77,Ugh. I am sick for the second time in a week. This one is worse.  
7511,0,ahmier,I still don't know who Jadakiss is. 
7512,0,elmoism,He called me a shorty!! 
7513,0,little856,waiting for my wifey to get out of work im home alone 
7514,0,tillytwopence,@apriloj oh no! is there any way of getting them after they sell out?! we're only gonna be able yo afford regular tickets 
7515,0,fogan1,dissertation and it is hatefull 
7516,0,MajesticFlame,Well I did take a personal day today. Hurts really bad when I cough and I cough a lot less when I am not moving. 
7517,0,makeuptyrit,"I'm so torn between the bold, my 8330 &amp; the 8900 "
7518,0,theRamenNoodle,"@AlisonL There's really a group like that? They should blend the two words together to form 锟� Knitter! Oh wait, I guess that's normal. "
7519,0,Sienaleigh,I love the sun!! I hate school that keeps me out of the sun 
7520,0,nessacakes,"despite a 14 hr sleep, i am already starting to fade this morning. i think i might have gotten sick on the flight home... "
7521,0,jkblacker,Just seen the fail whale. For the first time in ages. 
7522,0,Junebuggzz,At work again......it is going to be gorgeous outside and I will be inside!  
7523,0,smallfeatherb,at schooooll not getting any of this accounting  gayy
7524,0,ReachingMyDream,I just want to move out of a hotel 
7525,0,aquaducktape100,is having another crappy day 
7526,0,koltregaskes,"@nlupus I've been contracting for a while now, though might have to return to the 'darkside'! "
7527,0,steens8709,Not feeling well today  I want chicken noodle soup and my bed...
7528,0,dilharasays,@thegutterflower sigh. true that. 
7529,0,LauraJaqie,Surfing on the internet ... I'm a litlle bored 
7530,0,danbjorn,"Aww, the batteries on my flashing birthday badge are dying "
7531,0,kcowie,"weight training,humanities,astronomy x2,math - guitar ; last day of sunshine  &lt;3"
7532,0,ELLENs4c,@annaxautopsy well frankmusik is on the uk store but we can't buy it from there... 
7533,0,humblebeauty,I havent been home since xmas break. lm a lil homesick  Faith.Hope.LOVE
7534,0,alvlkn,"@vernieman no use for me. I stay in the mountains, next to Yetis cave. No coverage for me... "
7535,0,AnthonyAN,work till 5 ...     then a project
7536,0,LuluFarrer,cant get the webcam to work       = [      
7537,0,DontCallMeJules,@murri ohh!! I've been there (Old Spaghetti Factory)!! 'Cept it's been about 20 years... 
7538,0,jukester,Back after spending a couple of days with my sis and her family. It's now raining  Should be doing something about the ironing.
